relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
16416,public,item,2,100000,0,0,100000,0,0,0,100000,0,0,2020-11-10 04:21:49.008709+00,,2020-11-10 04:21:36.570956+00,,1,0,1,0
4149,pg_toast,pg_toast_2328,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.999909+00,,,,1,0,0,0
6100,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.003008+00,,2020-11-10 04:21:36.514866+00,,3,0,3,0
2608,pg_catalog,pg_depend,0,0,513,656,99,0,2,0,7633,0,0,2020-11-10 04:21:48.920987+00,,2020-11-10 04:21:36.495098+00,,1,0,1,0
1260,pg_catalog,pg_authid,28,118,2143,2141,1,0,0,0,10,0,0,2020-11-10 04:21:48.956367+00,,2020-11-10 04:21:36.511484+00,,3,0,3,0
1261,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,3,0,0,2020-11-10 04:21:48.959389+00,,2020-11-10 04:21:36.512492+00,,3,0,3,0
4159,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.95475+00,,,,1,0,0,0
4151,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.007166+00,,,,1,0,0,0
13283,information_schema,sql_features,0,0,,,0,0,0,0,712,0,0,2020-11-10 04:21:48.929701+00,,2020-11-10 04:21:36.507974+00,,1,0,1,0
3079,pg_catalog,pg_extension,232,435,35,7,2,4,0,4,3,0,0,2020-11-10 04:21:48.973962+00,,2020-11-10 04:21:36.513742+00,,1,0,1,0
2830,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.977497+00,,,,1,0,0,0
13293,information_schema,sql_parts,0,0,,,0,0,0,0,9,0,0,2020-11-10 04:21:48.975565+00,,2020-11-10 04:21:36.514975+00,,1,0,1,0
826,pg_catalog,pg_default_acl,0,0,4,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.00087+00,,2020-11-10 04:21:36.515223+00,,1,0,1,0
3501,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.00368+00,,2020-11-10 04:21:36.515601+00,,1,0,1,0
2224,pg_catalog,pg_sequence,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.975389+00,,2020-11-10 04:21:36.514862+00,,1,0,1,0
3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.999325+00,,2020-11-10 04:21:36.515095+00,,1,0,1,0
2616,pg_catalog,pg_opclass,8,8,1240,13455,0,0,0,0,128,0,0,2020-11-10 04:21:48.956134+00,,2020-11-10 04:21:36.510256+00,,1,0,1,0
2600,pg_catalog,pg_aggregate,0,0,1283,1283,0,0,0,0,138,0,0,2020-11-10 04:21:48.932293+00,,2020-11-10 04:21:36.51106+00,,1,0,1,0
4181,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.000389+00,,,,3,0,0,0
2964,pg_catalog,pg_db_role_setting,0,0,4310,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.003883+00,,2020-11-10 04:21:36.515687+00,,3,0,3,0
2328,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.999186+00,,2020-11-10 04:21:36.515091+00,,1,0,1,0
2613,pg_catalog,pg_largeobject,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.002852+00,,2020-11-10 04:21:36.515487+00,,1,0,1,0
2753,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,107,0,0,2020-11-10 04:21:48.957361+00,,2020-11-10 04:21:36.509949+00,,1,0,1,0
4179,pg_toast,pg_toast_1136,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.959358+00,,,,3,0,0,0
13300,pg_toast,pg_toast_13298,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.956753+00,,,,1,0,0,0
4173,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.007009+00,,,,1,0,0,0
16425,public,orders,6,120000000,0,0,60000000,0,0,0,60000000,0,0,2020-11-10 04:21:59.918811+00,,2020-11-10 04:21:36.811201+00,,1,0,1,0
3394,pg_catalog,pg_init_privs,0,0,7,3,3,2,1,2,173,0,0,2020-11-10 04:21:48.930756+00,,2020-11-10 04:21:36.510376+00,,1,0,1,0
13285,pg_toast,pg_toast_13283,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.930151+00,,,,1,0,0,0
2615,pg_catalog,pg_namespace,228,1196,2630,1848,0,0,0,0,6,0,0,2020-11-10 04:21:48.958428+00,,2020-11-10 04:21:36.512148+00,,1,0,1,0
2840,pg_toast,pg_toast_2619,0,0,89,63,85,0,12,0,85,0,97,2020-11-10 04:21:48.926812+00,,,,1,0,0,0
3598,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.005762+00,,,,1,0,0,0
2966,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.003965+00,,,,3,0,0,0
